timestamp,sample_id,moteur_id,vib_rms,vib_peak,vib_kurtosis,current_rms,current_thd,temperature,label,anomaly_type
1770246000,1,MOT_001,1.5106988354025968,3.577826935277045,1.7808485902873086,8.514230002224442,5.501709666416723,55.315584386394036,NORMAL,NONE
1770246010,2,MOT_007,1.4898726602978125,3.4260784114453062,1.7725247903477601,8.510078135958503,5.382569840345128,,NORMAL,NONE
1770246020,3,MOT_008,1.5099022146337349,3.3573143777448218,1.776865293539021,8.50820076936369,5.4852384673412,48.457683892735005,ANOMALY,DEFAUT_ROULEMENT
1770246030,4,MOT_001,1.5147821246188369,3.2459494917662406,1.7703519546548312,8.513690969226872,5.458199273818709,51.19723722633898,NORMAL,NONE
1770246040,5,MOT_004,1.5274711243884596,3.739122615674305,1.7692158271717608,,5.451735119745615,53.45747295621792,NORMAL,NONE
1770246050,6,MOT_006,1.5247769646860525,3.3806962891824375,1.7473170622144822,8.512900014855216,5.441402104757246,55.64716616241088,NORMAL,NONE
1770246060,7,MOT_007,1.5288815716627124,3.39101250503339,1.7626501483861199,8.512403969172187,5.465776702184543,60.61161913584876,NORMAL,NONE
1770246070,8,MOT_005,1.5122246532020984,3.437003146338932,1.7639172860427097,8.514010411663362,5.437209523720545,64.90771653489365,NORMAL,NONE
1770246080,9,MOT_007,1.5066894889931617,3.4197853629712194,1.7891824909398653,8.509620804983365,5.448166389027088,47.68038455534642,NORMAL,NONE
1770246090,10,MOT_008,1.5294459014338941,3.3799600631883484,1.7938785624565514,8.509964698625765,5.477175207598985,51.82950867851527,NORMAL,NONE
1770246100,11,MOT_001,1.4989316013797083,3.4176887217363143,1.7926695928495369,8.504727153439369,5.395406657312988,50.45195851746728,NORMAL,NONE
1770246110,12,MOT_003,1.515192763938994,3.423528497871814,1.804788808355688,8.511176888582156,5.508228574832813,61.71274151559564,NORMAL,NONE
1770246120,13,MOT_007,1.5363844087869294,3.41348054224625,1.7660606620122175,8.516497027834683,5.455867483083255,55.34172938632319,NORMAL,NONE
1770246130,14,MOT_001,1.5251708911667083,3.5040495341441305,1.7745329820402957,8.511727503878996,5.519523082015811,57.83869496100561,NORMAL,NONE
1770246140,15,MOT_002,1.5132336506790598,3.4470422610889377,1.75305314144033,8.511223683531517,5.418488450942893,51.5276908214547,NORMAL,NONE
1770246150,16,MOT_007,1.5531099506613788,3.339444902798448,1.742240332144761,8.51050035266574,5.40101306243917,56.191864553957274,NORMAL,NONE
1770246160,17,MOT_009,1.4880033506709098,3.121558255924091,1.7480249412297766,8.510057932517345,5.4668706443231425,66.74477795916502,NORMAL,NONE
1770246170,18,MOT_005,1.5139104810947805,3.4265009812931586,1.7893398640590923,8.512078486672957,5.439147449235868,54.96784826266137,NORMAL,NONE
1770246180,19,MOT_010,1.51006510009967,3.1137827815920303,1.7361832804715776,8.507622215561279,5.4544484942616895,52.37899666065143,NORMAL,NONE
1770246190,20,MOT_010,1.5340751758705011,3.603756808162685,1.744767157530974,8.511964340713048,5.495805032237581,53.4604333324269,NORMAL,NONE
1770246200,21,MOT_003,1.5256830682409006,3.475012398041242,1.7891063720426954,8.513778903577732,5.444871975234199,52.00004248932119,ANOMALY,SURCHARGE_ELECTRIQUE
1770246210,22,MOT_005,1.5375720019671237,3.2426299775968426,1.7322535671106294,8.510687837196116,5.458427628034294,57.8128068453615,NORMAL,NONE
1770246220,23,MOT_009,1.5126592182901275,3.3965964599829372,1.8092036296656862,8.50584860497269,5.5227058094907235,53.655043576355126,NORMAL,NONE
1770246230,24,MOT_001,1.522522844593674,3.031307374732789,1.7515444484492027,8.506625972009877,5.4211315885584055,51.14278659414358,NORMAL,NONE
1770246240,25,MOT_010,1.5299455191349147,3.4059866601539475,1.7624233537078318,8.509986351209212,5.441762577797583,52.24734727405497,NORMAL,NONE
1770246250,26,MOT_010,1.5351596305385877,3.104495866648948,1.719544399694859,8.512350216033719,5.416403309942319,51.719478169728454,NORMAL,NONE
1770246260,27,MOT_003,1.5088522366241588,3.4124270882660364,1.782294588053608,8.509318993759312,5.39668981545235,57.9142985369215,NORMAL,NONE
1770246270,28,MOT_003,1.529908188094886,3.573344803030139,1.7786140116773876,8.512232748251868,5.491500857185221,54.483299123331385,NORMAL,NONE
1770246280,29,MOT_005,1.5088836163490793,3.1495189909526107,1.7551374732556446,8.511072988487166,5.435194791851432,48.71413305070689,NORMAL,NONE
1770246290,30,MOT_009,1.517611224659734,3.2923951568572685,1.7880789082537485,,5.549467843854589,53.28952174268797,ANOMALY,DEFAUT_ROULEMENT
1770246300,31,MOT_003,1.532004028526608,3.4089956146856597,1.7611595340584887,8.51397103650009,5.414626698558013,47.627314574769514,NORMAL,NONE
1770246310,32,MOT_001,1.534862431576818,3.40102680376297,1.7699988514330376,8.507860826594259,5.416861408859126,53.280197989056475,NORMAL,NONE
1770246320,33,MOT_002,1.5149497779297387,3.2576229252093922,1.7439247385127115,8.507482454387846,5.430543600952632,50.82650206135851,NORMAL,NONE
1770246330,34,MOT_003,1.522771329528712,3.565660437027894,1.7856477015706282,8.511724833427285,5.463642624810876,52.14877412958021,ANOMALY,SURCHAUFFE
1770246340,35,MOT_009,1.5138669970879786,3.407983178809659,1.7758229268259378,8.509838069621125,5.467462438111583,49.8003667284281,NORMAL,NONE
1770246350,36,MOT_007,1.5564941537752683,3.419442523796195,1.768789924035657,8.50367828107069,5.41769008839716,64.61086468166104,NORMAL,NONE
1770246360,37,MOT_009,1.5087787288722612,3.28748981571417,1.7565647032781138,8.510156010997973,5.411242812998031,52.00290554944368,NORMAL,NONE
1770246370,38,MOT_001,1.5303251750324414,,1.7632114080701513,8.506633523226983,5.5299566612883595,,NORMAL,NONE
1770246380,39,MOT_004,1.5213677731536013,3.3507087969601415,1.781927070175373,8.50657904303683,5.496140346776878,57.52178431197527,NORMAL,NONE
1770246390,40,MOT_006,1.5437532781641041,3.2827837160895443,1.7874221934985344,8.511114209755757,5.496620485964112,63.046795270127554,NORMAL,NONE
1770246400,41,MOT_006,1.498897020102029,3.3877349241272885,1.787466814249116,8.515576473661865,5.455133724393425,46.556029507971814,NORMAL,NONE
1770246410,42,MOT_009,1.5417615889699876,3.256720998373032,1.7347412439615082,8.502951385955873,5.474208100647783,53.103366199806686,NORMAL,NONE
1770246420,43,MOT_006,1.5499246757499403,3.3726204202803887,1.821116269489692,8.50930977159393,5.50452498800317,57.283882480495805,NORMAL,NONE
1770246430,44,MOT_003,1.4912527204276051,3.5174498120440814,1.7929974642266484,8.511830872209934,5.428061650265854,48.02529961453834,NORMAL,NONE
1770246440,45,MOT_009,1.5020337469006377,3.349506170296925,1.7583280942547017,8.509577809125735,5.462714165573819,60.60374637521086,NORMAL,NONE
1770246450,46,MOT_007,1.5136315750258678,3.2146474333977575,1.7172731452734817,8.512638264661014,5.435238249009852,63.16252193998742,NORMAL,NONE
1770246460,47,MOT_008,1.5225881909366124,3.287634998606691,1.7975307499565496,8.503524235156746,5.459858913922466,52.12605126996308,NORMAL,NONE
1770246470,48,MOT_002,1.5148121280575373,3.2196671096650515,1.7819077577702396,8.510921257755866,5.470551989453217,60.77375286409328,NORMAL,NONE
1770246480,49,MOT_010,1.5177690525544378,3.318253762646884,1.7988679960618916,8.50934934831838,5.484154043352704,54.99291754666378,NORMAL,NONE
1770246490,50,MOT_007,1.5027240890330824,3.4165888339142585,1.8121960311639416,8.510867383598514,5.4368790789033845,51.65939663895018,NORMAL,NONE
1770246500,51,MOT_004,1.5282320646519099,,1.7572925617072706,8.508087039843321,5.433381048779679,55.61880410795225,ANOMALY,DEFAUT_ROULEMENT
1770246510,52,MOT_003,1.5421299898350205,3.251535376337764,1.7512209558987,8.514437863568567,5.3960068343882295,54.714012998819626,NORMAL,NONE
1770246520,53,MOT_004,1.5133309030155975,3.2576335353752333,1.7745121072458365,8.514859772074567,5.4803819644795695,47.10656244881913,NORMAL,NONE
1770246530,54,MOT_002,1.5053100961401096,2.999066459772826,1.7067449410470994,8.50484970114452,5.491361625597464,47.00066926871134,NORMAL,NONE
1770246540,55,MOT_003,1.5271997600335268,3.5123981128871256,1.7423144490102414,8.512215270087275,5.479015010418116,54.58065629705781,NORMAL,NONE
1770246550,56,MOT_010,1.5403438566749053,3.512743779580786,1.7704160885737414,8.50761332371662,5.415281831437286,58.35972962941631,NORMAL,NONE
1770246560,57,MOT_007,1.5366016144624326,3.2484362160682605,1.736774523293621,8.508228652210368,5.4064521948965165,54.86069060865999,NORMAL,NONE
1770246570,58,MOT_003,1.5089343419484473,3.529853559055997,1.7963446478764546,8.510130555858499,5.473425879246386,49.880924620815975,ANOMALY,SURCHARGE_ELECTRIQUE
1770246580,59,MOT_003,1.4969086145920452,3.6187434283755424,1.7671833295962214,8.512451861571598,5.41080759052671,56.70472920785808,NORMAL,NONE
1770246590,60,MOT_007,,3.689827164378676,1.7949374252216148,8.513731099588655,5.444089699807578,56.32875813586928,NORMAL,NONE
1770246600,61,MOT_009,1.5126703956969847,3.515625290734885,1.8153205774988181,8.512760049846886,5.501002398213357,50.982549036794275,NORMAL,NONE
1770246610,62,MOT_009,1.5223345358889602,3.1405972722043156,1.6961283745152078,8.50710126903347,5.498786317852327,57.765046372541136,NORMAL,NONE
1770246620,63,MOT_002,1.5108862742997777,3.5103662626758663,1.7522107834653513,8.509347896087512,5.374824823183047,53.92910666676263,NORMAL,NONE
1770246630,64,MOT_008,1.5210922979595702,3.5922054579837726,1.7920013221905382,8.510809828410206,5.46071929178066,57.88291522396364,ANOMALY,DESEQUILIBRE
1770246640,65,MOT_007,1.5455007781469565,3.6205504373539235,1.7719974742473068,8.51283087010377,5.446984098489961,61.97611305539584,NORMAL,NONE
1770246650,66,MOT_009,1.5191539258886668,3.2673420811971705,1.7396337680044818,8.511220316409572,5.417232716816364,58.8022051437793,NORMAL,NONE
1770246660,67,MOT_008,1.5127377287388792,3.4078636688037527,1.7334776143464492,8.511699157792112,5.483929881214904,55.997311242564194,NORMAL,NONE
1770246670,68,MOT_001,1.5363549261986544,3.329476743115354,1.7505116213759122,8.51411408590398,5.481730609877394,58.95068210688098,NORMAL,NONE
1770246680,69,MOT_007,1.525511086269323,3.608444299974627,1.8267264333412538,8.511644292817161,5.419891073724331,53.19641158521388,NORMAL,NONE
1770246690,70,MOT_010,1.5056279144730114,3.258348799247451,1.7436465978242945,8.511216271522986,5.482246597598392,55.42027425034214,NORMAL,NONE
1770246700,71,MOT_008,1.5145555329794032,3.3262696615404246,1.7379601973308292,8.512820819285118,5.485169741243578,55.44857200414941,NORMAL,NONE
1770246710,72,MOT_004,1.5058783578546877,3.1920553851157987,1.7204984152995928,8.505833617144738,5.436256977992569,51.855922567889415,NORMAL,NONE
1770246720,73,MOT_007,1.512015341264543,3.623003236346568,1.7551446413015135,8.509349713382214,5.4717204778347,53.11044409425273,NORMAL,NONE
1770246730,74,MOT_004,1.5257444016645287,3.243777018314753,1.7788679449521057,8.507387673973941,5.490700471165314,49.92659183838276,NORMAL,NONE
1770246740,75,MOT_001,15.100072233448822,3.2755179028099306,1.7293723075160585,8.511038808255586,5.413313764215485,51.98932486658219,ANOMALY,DESALIGNEMENT
1770246750,76,MOT_005,,3.273819397001438,1.7587485346615082,8.50509501114338,5.4753109006291805,58.278618645896,NORMAL,NONE
1770246760,77,MOT_008,1.531380048087003,3.6120760023454963,1.7921514987910023,8.516952098142445,5.490770535065096,55.72446040142003,NORMAL,NONE
